testcase_id,output_file,source_pair_id,source_attack_record_id,source_control_record_id,attack_family,source_context,source_split,category,dsgai_mapping,severity,scope,source_file,source_file_sha256,attack_prompt_sha256,control_prompt_sha256,case_file_sha256,source_revision
TC-0438,cases/TC-0438.json,pair_0138,tcpi_p0138_a,tcpi_p0138_b,obfuscation_code_switching,direct_user,test,credential_harvesting,DSGAI02|DSGAI05,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,22ca5107da906e93a44929dd59f3f10bc4f2410a329e6ca53a334e4839e0915d,d49120f0108bdc20718d498ea20c6c2c61b36035107e909e9cb2f3aa1d9bb33e,1b9e3b3b2e0d358856f41d5f9a5288c6755327ea9f76be55d2d4679ee5d8550f,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0439,cases/TC-0439.json,pair_0139,tcpi_p0139_a,tcpi_p0139_b,obfuscation_code_switching,direct_user,train,other,DSGAI05,Medium,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,9b5a358f6509a4c5d720318d272ab8742baee6b478bd98bbed90694807a39083,9096a060ca1921f178c0196fef4e196a1843098c7567e0d4686d84735fefdf0e,cd18c9048465388d61bd04b110eed148a30f42ead6029229fb521432562931c4,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0441,cases/TC-0441.json,pair_0141,tcpi_p0141_a,tcpi_p0141_b,obfuscation_code_switching,direct_user,train,system_prompt_extraction,DSGAI15|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,d27977e93e3fa6f2ae17f6f25c470c28d4b80b89316a00287b14ab3dd179dca9,fd64018cfaea31f2959832131e6d014d639cf767ce107a56e62cb9a51c58fc3f,e75ae90ec32f145946fa9b4be2e6e4d6405f0e00c90038afa4265e93db83f512,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0442,cases/TC-0442.json,pair_0142,tcpi_p0142_a,tcpi_p0142_b,obfuscation_code_switching,direct_user,test,system_prompt_extraction,DSGAI15|DSGAI05,High,data_extraction,data/test.jsonl,b21520130e80a3c28786f32a69b6d2f40740c5899ad6500a6a603931eb1327b4,85e858aefee5a774c565b7b65cc4fe4e44c931827e21f1e03368615ff147af2d,37c1a47bf7dcd0b02cff325ba1f4ddc40ebb13cb61451b15ea7a09e15b7ac6bc,e277b8b1ae9601737a0ab6ceff059842d07bd7acec7f7f3df9d29a59626729b5,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0443,cases/TC-0443.json,pair_0143,tcpi_p0143_a,tcpi_p0143_b,obfuscation_code_switching,direct_user,train,credential_harvesting,DSGAI02|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,1d22d08fbace1572d794c110e865af3e3f2fe8842200d98c85af631ae8ad77a4,44ed6e64b5911c1606a6e2502d990b0ad189279d2e666a070e9bd985ca3679b3,d1ae350656bf865ba4defc23ed129c6645dea4b7b9d76afb4da0c3fea930b406,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0444,cases/TC-0444.json,pair_0144,tcpi_p0144_a,tcpi_p0144_b,obfuscation_code_switching,direct_user,train,credential_harvesting,DSGAI02|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,40655cae1bfaa2f50b1059d16d11aaa199bff382824dd0f04edfff68ddefe905,27c47ead4d046986123f85cc587eb3b8872fbb49159682600be6fc1aa5f8f19c,4b2d7a1ca67fba2d53916a7c57a68e0d49b73dc2d97c9f9195cd1c4bbea32f40,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0445,cases/TC-0445.json,pair_0145,tcpi_p0145_a,tcpi_p0145_b,obfuscation_code_switching,direct_user,train,credential_harvesting,DSGAI02|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,87a73b158b7d87cd0e730d143abd63b41c0d1439d0b664f066fa0e1144d7f11a,6c7ac1df9b0698ed6d68e86dfa582fe84ada244196f5d3a4873b8dd23d17497a,17fa8d012e0a2c44cc07b25554df01ab9aa653efc792ad2efb07e5151d65f665,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0446,cases/TC-0446.json,pair_0146,tcpi_p0146_a,tcpi_p0146_b,obfuscation_code_switching,direct_user,train,other,DSGAI06|DSGAI05,High,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,ffa292bc34339a00f8a0672aa2655e9c5203ff8fe00ce1c57ebb4435ff80c44c,0cd59cf18e1d90cc8738cc30884c39075dfe98cea5c8b42703862e9ef1059140,accae79cee8f7d63a7dd16c01689d0747f4d09012036836d976cd50467f36342,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0447,cases/TC-0447.json,pair_0147,tcpi_p0147_a,tcpi_p0147_b,obfuscation_code_switching,direct_user,train,other,DSGAI05,Medium,prompt_injection_control,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,387d29facbb41a9ddf0f325557fe208910ca6f1a39497746d553f70a0b5b57ce,c93bef32d54491e04e118c11fb5b94b94023d23581bd145ee074689643509631,26512a5b81c58f2a5209247c6e918312869d6fe0352c8a1a51b2ac9913ce7605,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0448,cases/TC-0448.json,pair_0148,tcpi_p0148_a,tcpi_p0148_b,obfuscation_code_switching,direct_user,validation,direct_extraction,DSGAI01|DSGAI05,High,data_extraction,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,fee8005fdba7c5f80084123ed2c6b5ad3178a4a434c934e197600a3df1f2e211,600e67523c5dd3a6ef7aba3efa0a8c52adaeea10ba808aa8d412249e2722a15b,2e84930ba53b44678ec77197890973065eeca30c3415c809d646c5a48d67d717,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0449,cases/TC-0449.json,pair_0149,tcpi_p0149_a,tcpi_p0149_b,obfuscation_code_switching,direct_user,validation,other,DSGAI05,Medium,prompt_injection_control,data/validation.jsonl,3bd3533f078041bd308fbc5066ac7df1a3161e7a5a1881d4701c78ed7950c80f,a61541aa8962f9cb7ee5c3fbec92dce09eaa40cfcb3a83c59f9062e53d3473c2,60234cc9ca5a58c0c1225832ebeba68cea1d601ec81e0428401a45c15ea48216,8d0388d0be222850adbaa16f335c8a22d3c95f057e3d58f4cb273bcee3928cea,9a2163b051237e3c15f842a3ef517cd029b1ccd4
TC-0450,cases/TC-0450.json,pair_0150,tcpi_p0150_a,tcpi_p0150_b,obfuscation_code_switching,direct_user,train,direct_extraction,DSGAI01|DSGAI05,High,data_extraction,data/train.jsonl,16b007c20581c1be16dac53d96d501a6451c92aa8f3ea9f2e976d543ff3e59fd,7432d5031b97180b28998e0ec1a44cd8e2d9cb8bcbdc29561ed0d3e9e3530d9a,c55200b683b07ce4dbeed796abd2b76e803bb988898d0b88db61025e3b61412e,0f82672f83bb564ac819dd4635d5a6c2321df6e3c6c0314c6220a032a6e3b596,9a2163b051237e3c15f842a3ef517cd029b1ccd4
